factor,ICIR
f_农产品_hurst_signal_long_x_f_oi_hurst_20,-0.050189603446373784
f_农产品_hurst_signal_long_x_f_oi_hurst_20_ts_z,-0.04914395947537386
f_农产品_hurst_signal_short_x_hurst_signal_short,-0.01499863157615943
f_农产品_hurst_signal_short_x_hurst_strength,0.036412297542076255
f_农产品_hurst_signal_short_x_hurst_value,-0.04337072835780109
f_农产品_hurst_signal_short_x_kc_width,-0.009628067488785972
f_农产品_hurst_signal_short_x_ma5,-0.06514166719409667
f_农产品_hurst_signal_short_x_mfi_index,0.0017828716922874254
f_农产品_hurst_signal_short_x_oi_chg,-0.03935443601125854
f_农产品_hurst_signal_short_x_pv_oi_diff,-0.06001955374084226
f_农产品_hurst_signal_short_x_pv_oi_efficiency,0.09015172519799339
f_农产品_hurst_signal_short_x_pv_oi_momentum,-0.0402652405928307
f_农产品_hurst_signal_short_x_pv_oi_vol_ratio,-0.03316309639085533
f_农产品_hurst_signal_short_x_pv_skew_ma5,0.021296168663870813
f_农产品_hurst_signal_short_x_pv_wad,0.01897857861429573
f_农产品_hurst_signal_short_x_v_skew_ma5,0.0218664270402269
f_农产品_hurst_signal_short_x_vol_wsr,0.06665968844574416
f_农产品_hurst_signal_short_x_wad,0.01805182658699293
f_农产品_hurst_signal_short_x_wad_valid,-0.014998631576159408
f_农产品_hurst_signal_short_x_f_oi_hurst_20,-0.03723854481145068
f_农产品_hurst_signal_short_x_f_oi_hurst_20_ts_z,-0.03350455532310857
f_农产品_hurst_strength_x_hurst_strength,-0.05277843432286639
f_农产品_hurst_strength_x_hurst_value,0.07431155135430546
f_农产品_hurst_strength_x_kc_width,0.025655737211102016
f_农产品_hurst_strength_x_ma5,-0.006205275385940446
f_农产品_hurst_strength_x_mfi_index,-0.0036838424046413327
f_农产品_hurst_strength_x_oi_chg,-0.0387741143958996
f_农产品_hurst_strength_x_pv_oi_diff,0.004337178950443224
f_农产品_hurst_strength_x_pv_oi_efficiency,0.06957033045649912
f_农产品_hurst_strength_x_pv_oi_momentum,0.02467027931527544
f_农产品_hurst_strength_x_pv_oi_vol_ratio,0.022854440998736205
f_农产品_hurst_strength_x_pv_skew_ma5,0.046475933753519126
f_农产品_hurst_strength_x_pv_wad,0.006082225408153444
f_农产品_hurst_strength_x_v_skew_ma5,0.04666781048130333
f_农产品_hurst_strength_x_vol_wsr,0.07850790869952198
f_农产品_hurst_strength_x_wad,0.005975090579961813
f_农产品_hurst_strength_x_wad_valid,0.030717147122135854
f_农产品_hurst_strength_x_f_oi_hurst_20,0.016860125293989794
f_农产品_hurst_strength_x_f_oi_hurst_20_ts_z,0.010899977534730513
f_农产品_hurst_value_x_hurst_value,-0.08968249683052523
f_农产品_hurst_value_x_kc_width,-0.04871498452365663
f_农产品_hurst_value_x_ma5,-0.08478111226218718
f_农产品_hurst_value_x_mfi_index,-0.05953483846136413
f_农产品_hurst_value_x_oi_chg,-0.049015982065375385
f_农产品_hurst_value_x_pv_oi_diff,-0.089824568351654
f_农产品_hurst_value_x_pv_oi_efficiency,0.023373558286675807
f_农产品_hurst_value_x_pv_oi_momentum,-0.06559695958868499
f_农产品_hurst_value_x_pv_oi_vol_ratio,-0.03822433378578783
f_农产品_hurst_value_x_pv_skew_ma5,-0.032842295506958614
f_农产品_hurst_value_x_pv_wad,-0.01954841996265901
f_农产品_hurst_value_x_v_skew_ma5,-0.03290629648299021
f_农产品_hurst_value_x_vol_wsr,0.08098185069232551
f_农产品_hurst_value_x_wad,0.003799706277989094
f_农产品_hurst_value_x_wad_valid,-0.05765265641542708
f_农产品_hurst_value_x_f_oi_hurst_20,-0.0831777673683437
f_农产品_hurst_value_x_f_oi_hurst_20_ts_z,-0.0750905953726293
f_农产品_kc_width_x_kc_width,0.0011468147847211792
f_农产品_kc_width_x_ma5,-0.029383954338599354
f_农产品_kc_width_x_mfi_index,0.019017508806663978
f_农产品_kc_width_x_oi_chg,-0.0491657497169258
f_农产品_kc_width_x_pv_oi_diff,-0.02978723540014064
f_农产品_kc_width_x_pv_oi_efficiency,0.06911333855236265
f_农产品_kc_width_x_pv_oi_momentum,-0.020030744816276414
f_农产品_kc_width_x_pv_oi_vol_ratio,-0.05620310601943052
f_农产品_kc_width_x_pv_skew_ma5,0.039652519272715236
f_农产品_kc_width_x_pv_wad,0.029088768860051094
f_农产品_kc_width_x_v_skew_ma5,0.03992863934986576
f_农产品_kc_width_x_vol_wsr,0.06323346371651317
f_农产品_kc_width_x_wad,0.03579603946812619
f_农产品_kc_width_x_wad_valid,0.007196935616437796
f_农产品_kc_width_x_f_oi_hurst_20,-0.06811304041466366
f_农产品_kc_width_x_f_oi_hurst_20_ts_z,-0.06356996418324162
f_农产品_ma5_x_ma5,-0.03424213456266255
f_农产品_ma5_x_mfi_index,-0.03605713525582583
f_农产品_ma5_x_oi_chg,-0.03838560325930313
f_农产品_ma5_x_pv_oi_diff,-0.08552484942924089
f_农产品_ma5_x_pv_oi_efficiency,0.03738427532443025
f_农产品_ma5_x_pv_oi_momentum,-0.09098492944490684
f_农产品_ma5_x_pv_oi_vol_ratio,-0.08135288275709512
f_农产品_ma5_x_pv_skew_ma5,-0.011523498750396231
f_农产品_ma5_x_pv_wad,-0.028771671793754127
f_农产品_ma5_x_v_skew_ma5,-0.01149116970310835
f_农产品_ma5_x_vol_wsr,0.049978626452892555
f_农产品_ma5_x_wad,-0.017671056146166722
f_农产品_ma5_x_wad_valid,-0.07662879681806005
f_农产品_ma5_x_f_oi_hurst_20,-0.0545131894915067
f_农产品_ma5_x_f_oi_hurst_20_ts_z,-0.04712647480395767
f_农产品_mfi_index_x_mfi_index,-0.026181704517364814
f_农产品_mfi_index_x_oi_chg,-0.002218722845203529
f_农产品_mfi_index_x_pv_oi_diff,-0.017386070666902054
f_农产品_mfi_index_x_pv_oi_efficiency,0.014592692728315124
f_农产品_mfi_index_x_pv_oi_momentum,0.010306691468775527
f_农产品_mfi_index_x_pv_oi_vol_ratio,-0.030496792800727222
f_农产品_mfi_index_x_pv_skew_ma5,0.01825725549141953
f_农产品_mfi_index_x_pv_wad,-0.011370940356995493
f_农产品_mfi_index_x_v_skew_ma5,0.01835164599575601
f_农产品_mfi_index_x_vol_wsr,0.04208263339620557
f_农产品_mfi_index_x_wad,-0.01902706103103367
f_农产品_mfi_index_x_wad_valid,-0.01571332812094611
f_农产品_mfi_index_x_f_oi_hurst_20,-0.04925216085570299
f_农产品_mfi_index_x_f_oi_hurst_20_ts_z,-0.04975576991161537
f_农产品_oi_chg_x_oi_chg,-0.001011925782816927
f_农产品_oi_chg_x_pv_oi_diff,-0.0011296731158824459
f_农产品_oi_chg_x_pv_oi_efficiency,-0.03689744394879004
f_农产品_oi_chg_x_pv_oi_momentum,-0.0049661877214273635
f_农产品_oi_chg_x_pv_oi_vol_ratio,-0.025837226485124574
f_农产品_oi_chg_x_pv_skew_ma5,-0.025041628846105838
f_农产品_oi_chg_x_pv_wad,-0.018456476435196174
f_农产品_oi_chg_x_v_skew_ma5,-0.025419218083789642
f_农产品_oi_chg_x_vol_wsr,0.0010666103954439755
f_农产品_oi_chg_x_wad,-0.0178412907443809
f_农产品_oi_chg_x_wad_valid,-0.03621589881346347
f_农产品_oi_chg_x_f_oi_hurst_20,-0.009046298741930034
f_农产品_oi_chg_x_f_oi_hurst_20_ts_z,-0.007696484679367911
f_农产品_pv_oi_diff_x_pv_oi_diff,0.0028942928658211922
f_农产品_pv_oi_diff_x_pv_oi_efficiency,0.023329668166675258
f_农产品_pv_oi_diff_x_pv_oi_momentum,-0.023345227002402213
f_农产品_pv_oi_diff_x_pv_oi_vol_ratio,-0.0613778623669417
f_农产品_pv_oi_diff_x_pv_skew_ma5,-0.013932920101424495
f_农产品_pv_oi_diff_x_pv_wad,-0.005790585821794996
f_农产品_pv_oi_diff_x_v_skew_ma5,-0.013284892770631638
f_农产品_pv_oi_diff_x_vol_wsr,0.05715023741097786
f_农产品_pv_oi_diff_x_wad,0.0022026475645283363
f_农产品_pv_oi_diff_x_wad_valid,-0.045166252492390986
f_农产品_pv_oi_diff_x_f_oi_hurst_20,-0.06381836160275997
f_农产品_pv_oi_diff_x_f_oi_hurst_20_ts_z,-0.05534309116271602
f_农产品_pv_oi_efficiency_x_pv_oi_efficiency,-0.018177280541122567
f_农产品_pv_oi_efficiency_x_pv_oi_momentum,0.040198215236134316
f_农产品_pv_oi_efficiency_x_pv_oi_vol_ratio,0.04113813082147074
f_农产品_pv_oi_efficiency_x_pv_skew_ma5,0.07915413997250913
f_农产品_pv_oi_efficiency_x_pv_wad,0.057910218443824046
f_农产品_pv_oi_efficiency_x_v_skew_ma5,0.07909686304809084
f_化工_hurst_signal_long_x_hurst_signal_long,-0.13084954067000099
f_化工_hurst_signal_long_x_hurst_signal_short,-0.07682051726499563
f_化工_hurst_signal_long_x_hurst_strength,0.09677632597311936
f_化工_hurst_signal_long_x_hurst_value,-0.12890352028256546
f_化工_hurst_signal_long_x_kc_width,-0.060183933849043005
f_化工_hurst_signal_long_x_ma5,-0.03742342351349043
f_化工_hurst_signal_long_x_mfi_index,-0.053023172849110484
f_化工_hurst_signal_long_x_oi_chg,-0.0003066126171862907
f_化工_hurst_signal_long_x_pv_oi_diff,-0.024761986012129904
f_化工_hurst_signal_long_x_pv_oi_efficiency,-0.008747671940123757
f_化工_hurst_signal_long_x_pv_oi_momentum,-0.0012259712389335977
f_化工_hurst_signal_long_x_pv_oi_vol_ratio,0.06790422572652938
f_化工_hurst_signal_long_x_pv_skew_ma5,-0.025052577193036142
f_化工_hurst_signal_long_x_pv_wad,-0.05845546702168208
f_化工_hurst_signal_long_x_v_skew_ma5,-0.02734654885053632
f_化工_hurst_signal_long_x_vol_wsr,-0.005238120848046365
f_化工_hurst_signal_long_x_wad,-0.08198224449057426
f_化工_hurst_signal_long_x_wad_valid,-0.130849540670001
f_化工_hurst_signal_long_x_f_oi_hurst_20,-0.1253656490228418
f_化工_hurst_signal_long_x_f_oi_hurst_20_ts_z,-0.13072867854047543
f_化工_hurst_signal_short_x_hurst_signal_short,0.008063030687025019
f_化工_hurst_signal_short_x_hurst_strength,0.11116345198186213
f_化工_hurst_signal_short_x_hurst_value,-0.09463571192583818
f_化工_hurst_signal_short_x_kc_width,-0.02745480422882039
f_化工_hurst_signal_short_x_ma5,-0.00933733550726133
f_化工_hurst_signal_short_x_mfi_index,-0.03023969111863908
f_化工_hurst_signal_short_x_oi_chg,-0.012989524331541685
f_化工_hurst_signal_short_x_pv_oi_diff,-0.010652108960869494
f_化工_hurst_signal_short_x_pv_oi_efficiency,0.01764414222619445
f_化工_hurst_signal_short_x_pv_oi_momentum,0.006748707158985883
f_化工_hurst_signal_short_x_pv_oi_vol_ratio,0.0730004333087063
f_化工_hurst_signal_short_x_pv_skew_ma5,-0.0035008925291677897
f_化工_hurst_signal_short_x_pv_wad,-0.04041508390505835
f_化工_hurst_signal_short_x_v_skew_ma5,-0.005725654737683407
f_化工_hurst_signal_short_x_vol_wsr,-0.009050012617995507
f_化工_hurst_signal_short_x_wad,-0.04752056921891737
f_化工_hurst_signal_short_x_wad_valid,0.008063030687025014
f_化工_hurst_signal_short_x_f_oi_hurst_20,-0.10131290686425393
f_化工_hurst_signal_short_x_f_oi_hurst_20_ts_z,-0.10838735943643973
f_化工_hurst_strength_x_hurst_strength,0.1329872310979023
f_化工_hurst_strength_x_hurst_value,-0.07741649184962811
f_化工_hurst_strength_x_kc_width,0.05889441904057319
f_化工_hurst_strength_x_ma5,0.06705050712566339
f_化工_hurst_strength_x_mfi_index,0.0833970697964164
f_化工_hurst_strength_x_oi_chg,-0.013820155451511131
f_化工_hurst_strength_x_pv_oi_diff,0.0594656884505148
f_化工_hurst_strength_x_pv_oi_efficiency,0.11146173326078682
f_化工_hurst_strength_x_pv_oi_momentum,0.07232852683617079
f_化工_hurst_strength_x_pv_oi_vol_ratio,0.12775303325457044
f_化工_hurst_strength_x_pv_skew_ma5,0.03787199318340924
f_化工_hurst_strength_x_pv_wad,0.026350315126308414
f_化工_hurst_strength_x_v_skew_ma5,0.037882549579671534
f_化工_hurst_strength_x_vol_wsr,0.00495928081668022
f_化工_hurst_strength_x_wad,0.06508738319547418
f_化工_hurst_strength_x_wad_valid,0.1233637086316464
f_化工_hurst_strength_x_f_oi_hurst_20,-0.11074549784072098
f_化工_hurst_strength_x_f_oi_hurst_20_ts_z,-0.11252259107713143
f_化工_hurst_value_x_hurst_value,-0.09024957075730192
f_化工_hurst_value_x_kc_width,-0.09700183712473556
f_化工_hurst_value_x_ma5,-0.10395269022249078
f_化工_hurst_value_x_mfi_index,-0.11419792293133216
f_化工_hurst_value_x_oi_chg,0.002604257718564973
f_化工_hurst_value_x_pv_oi_diff,-0.09037338578409171
f_化工_hurst_value_x_pv_oi_efficiency,-0.11806853298635424
f_化工_hurst_value_x_pv_oi_momentum,-0.09278899756803029
f_化工_hurst_value_x_pv_oi_vol_ratio,-0.03395557138262473
f_化工_hurst_value_x_pv_skew_ma5,-0.11533864490068754
f_化工_hurst_value_x_pv_wad,-0.09273562105429921
f_化工_hurst_value_x_v_skew_ma5,-0.11567877592475408
f_化工_hurst_value_x_vol_wsr,-0.07051533166207923
f_化工_hurst_value_x_wad,-0.12318098754501607
f_化工_hurst_value_x_wad_valid,-0.13194125072031654
f_化工_hurst_value_x_f_oi_hurst_20,-0.09023458657552877
f_化工_hurst_value_x_f_oi_hurst_20_ts_z,-0.08755540111212366
f_化工_kc_width_x_kc_width,-0.05624283159272696
f_化工_kc_width_x_ma5,-0.03295110189362084
f_化工_kc_width_x_mfi_index,-0.045100696921634695
f_化工_kc_width_x_oi_chg,1.6444320878215285e-05
f_化工_kc_width_x_pv_oi_diff,-0.021219840739645928
f_化工_kc_width_x_pv_oi_efficiency,-0.017562316102477077
f_化工_kc_width_x_pv_oi_momentum,8.396628340499297e-05
f_化工_kc_width_x_pv_oi_vol_ratio,0.03388673332282829
f_化工_kc_width_x_pv_skew_ma5,-0.027367396509270798
f_化工_kc_width_x_pv_wad,-0.06331050760633934
f_化工_kc_width_x_v_skew_ma5,-0.02676772200339263
f_化工_kc_width_x_vol_wsr,-7.806863551349804e-05
f_化工_kc_width_x_wad,-0.09077581814771503
f_化工_kc_width_x_wad_valid,-0.04432558541475848
f_化工_kc_width_x_f_oi_hurst_20,-0.11037652275118282
f_化工_kc_width_x_f_oi_hurst_20_ts_z,-0.11754516561510854
f_化工_ma5_x_ma5,0.0029757416397636913
f_化工_ma5_x_mfi_index,-0.041823366870558244
f_化工_ma5_x_oi_chg,0.010451730037276646
f_化工_ma5_x_pv_oi_diff,-0.012999058439638727
f_化工_ma5_x_pv_oi_efficiency,-0.007283247437670835
f_化工_ma5_x_pv_oi_momentum,0.017724510249204163
f_化工_ma5_x_pv_oi_vol_ratio,0.030101531032352667
f_化工_ma5_x_pv_skew_ma5,-0.016143849182472955
f_化工_ma5_x_pv_wad,-0.045078800246115214
f_化工_ma5_x_v_skew_ma5,-0.016487023710902552
f_化工_ma5_x_vol_wsr,-0.006790461727770674
f_化工_ma5_x_wad,-0.05521456902856259
f_化工_ma5_x_wad_valid,-0.020935771659830175
f_化工_ma5_x_f_oi_hurst_20,-0.11910939322007869
f_化工_ma5_x_f_oi_hurst_20_ts_z,-0.1273970072867975
f_化工_mfi_index_x_mfi_index,0.013175943016817333
f_化工_mfi_index_x_oi_chg,0.0028717080421940843
f_化工_mfi_index_x_pv_oi_diff,-0.022036613666370972
f_化工_mfi_index_x_pv_oi_efficiency,-0.016302434724264733
f_化工_mfi_index_x_pv_oi_momentum,0.03122149832495871
f_化工_mfi_index_x_pv_oi_vol_ratio,0.02537102347443735
f_化工_mfi_index_x_pv_skew_ma5,-0.026475541203430465
f_化工_mfi_index_x_pv_wad,-0.041796666733186015
f_化工_mfi_index_x_v_skew_ma5,-0.02660837097804233
f_化工_mfi_index_x_vol_wsr,-0.029945898044208174
f_化工_mfi_index_x_wad,-0.03879446719179922
f_化工_mfi_index_x_wad_valid,-0.03688716725481277
f_化工_mfi_index_x_f_oi_hurst_20,-0.13486072637572463
f_化工_mfi_index_x_f_oi_hurst_20_ts_z,-0.14653727737566688
f_化工_oi_chg_x_oi_chg,0.0038298814881223137
f_化工_oi_chg_x_pv_oi_diff,0.004508830813759707
f_化工_oi_chg_x_pv_oi_efficiency,-0.0131273671672981
f_化工_oi_chg_x_pv_oi_momentum,0.005924964470644466
f_化工_oi_chg_x_pv_oi_vol_ratio,-0.013294487631133693
f_化工_oi_chg_x_pv_skew_ma5,-0.02429399802626677
f_化工_oi_chg_x_pv_wad,0.019860716929019237
f_化工_oi_chg_x_v_skew_ma5,-0.022346984906908327
f_化工_oi_chg_x_vol_wsr,-0.012536956801198533
f_化工_oi_chg_x_wad,0.0035249126773377677
f_化工_oi_chg_x_wad_valid,-0.006114498957225911
f_化工_oi_chg_x_f_oi_hurst_20,0.0033022547306750557
f_化工_oi_chg_x_f_oi_hurst_20_ts_z,0.004290950478761908
f_化工_pv_oi_diff_x_pv_oi_diff,0.0011422805397693539
f_化工_pv_oi_diff_x_pv_oi_efficiency,-0.0032852678006255608
f_化工_pv_oi_diff_x_pv_oi_momentum,-0.007186277988337141
f_化工_pv_oi_diff_x_pv_oi_vol_ratio,0.04273670241319333
f_化工_pv_oi_diff_x_pv_skew_ma5,-0.004864824727247597
f_化工_pv_oi_diff_x_pv_wad,-0.017597526240827246
f_化工_pv_oi_diff_x_v_skew_ma5,-0.003537734368809999
f_化工_pv_oi_diff_x_vol_wsr,-0.0004711529543958025
f_化工_pv_oi_diff_x_wad,-0.02975004540360841
f_化工_pv_oi_diff_x_wad_valid,-0.013359114620767805
f_化工_pv_oi_diff_x_f_oi_hurst_20,-0.11415004311170619
f_化工_pv_oi_diff_x_f_oi_hurst_20_ts_z,-0.11607170024938947
f_化工_pv_oi_efficiency_x_pv_oi_efficiency,0.010379604335220304
f_化工_pv_oi_efficiency_x_pv_oi_momentum,0.002913793682188283
f_化工_pv_oi_efficiency_x_pv_oi_vol_ratio,0.07062970637899595
f_化工_pv_oi_efficiency_x_pv_skew_ma5,0.014540770345195205
f_化工_pv_oi_efficiency_x_pv_wad,-0.018271121849078434
f_化工_pv_oi_efficiency_x_v_skew_ma5,0.014162335770966188
f_有色_hurst_signal_long_x_hurst_signal_long,0.12062068094794945
f_有色_hurst_signal_long_x_hurst_signal_short,0.1343944472656095
f_有色_hurst_signal_long_x_hurst_strength,0.08406494563967708
f_有色_hurst_signal_long_x_hurst_value,-0.013584024784213911
f_有色_hurst_signal_long_x_kc_width,-0.026080576338230844
f_有色_hurst_signal_long_x_ma5,0.12731818267777384
f_有色_hurst_signal_long_x_mfi_index,0.031054312914249236
f_有色_hurst_signal_long_x_oi_chg,-0.00109888540071073
f_有色_hurst_signal_long_x_pv_oi_diff,0.05172449056084246
f_有色_hurst_signal_long_x_pv_oi_efficiency,0.07753462988917913
f_有色_hurst_signal_long_x_pv_oi_momentum,0.03812308188715207
f_有色_hurst_signal_long_x_pv_oi_vol_ratio,-0.001974496860481422
f_有色_hurst_signal_long_x_pv_skew_ma5,0.014574763750786628
f_有色_hurst_signal_long_x_pv_wad,0.0436459584505628
f_有色_hurst_signal_long_x_v_skew_ma5,0.009632707263290343
f_有色_hurst_signal_long_x_vol_wsr,0.002327334379865354
f_有色_hurst_signal_long_x_wad,0.08142553382039071
f_有色_hurst_signal_long_x_wad_valid,0.12062068094794946
f_有色_hurst_signal_long_x_f_oi_hurst_20,-0.007154386492470373
f_有色_hurst_signal_long_x_f_oi_hurst_20_ts_z,0.0026858941415599364
f_有色_hurst_signal_short_x_hurst_signal_short,0.11182725609314816
f_有色_hurst_signal_short_x_hurst_strength,0.07564359829332162
f_有色_hurst_signal_short_x_hurst_value,-0.014727378430977458
f_有色_hurst_signal_short_x_kc_width,-0.038323201136624706
f_有色_hurst_signal_short_x_ma5,0.09328217235211361
f_有色_hurst_signal_short_x_mfi_index,0.02057190686177409
f_有色_hurst_signal_short_x_oi_chg,0.0011422472401015097
f_有色_hurst_signal_short_x_pv_oi_diff,0.040159323631822265
f_有色_hurst_signal_short_x_pv_oi_efficiency,0.07806465636335734
f_有色_hurst_signal_short_x_pv_oi_momentum,0.027192996634668468
f_有色_hurst_signal_short_x_pv_oi_vol_ratio,-0.0007565222963528117
f_有色_hurst_signal_short_x_pv_skew_ma5,0.001029284445711051
f_有色_hurst_signal_short_x_pv_wad,0.0354552340810746
f_有色_hurst_signal_short_x_v_skew_ma5,-0.003051264109879271
f_有色_hurst_signal_short_x_vol_wsr,0.003033675095346003
f_有色_hurst_signal_short_x_wad,0.07547867157018633
f_有色_hurst_signal_short_x_wad_valid,0.1118272560931481
f_有色_hurst_signal_short_x_f_oi_hurst_20,-0.010558730455290526
f_有色_hurst_signal_short_x_f_oi_hurst_20_ts_z,-0.0008636483545961408
f_有色_hurst_strength_x_hurst_strength,0.0034044644340210446
f_有色_hurst_strength_x_hurst_value,0.08643962286213569
f_有色_hurst_strength_x_kc_width,0.023601101460804755
f_有色_hurst_strength_x_ma5,0.0690757626402093
f_有色_hurst_strength_x_mfi_index,0.039545962347785825
f_有色_hurst_strength_x_oi_chg,0.03469514915836847
f_有色_hurst_strength_x_pv_oi_diff,0.08992618908060754
f_有色_hurst_strength_x_pv_oi_efficiency,0.05964721516136918
f_有色_hurst_strength_x_pv_oi_momentum,0.0948606272746407
f_有色_hurst_strength_x_pv_oi_vol_ratio,0.043726147295264604
f_有色_hurst_strength_x_pv_skew_ma5,0.06550545981445527
f_有色_hurst_strength_x_pv_wad,0.04505890715338028
f_有色_hurst_strength_x_v_skew_ma5,0.06499612070066745
f_有色_hurst_strength_x_vol_wsr,0.032748011457667696
f_有色_hurst_strength_x_wad,0.0844493636001809
f_有色_hurst_strength_x_wad_valid,0.0602652456723211
f_有色_hurst_strength_x_f_oi_hurst_20,0.01112392295147831
f_有色_hurst_strength_x_f_oi_hurst_20_ts_z,0.01706386343721194
f_有色_hurst_value_x_hurst_value,-0.0031156051403708317
f_有色_hurst_value_x_kc_width,-0.06010651100353426
f_有色_hurst_value_x_ma5,-0.020912902244304254
f_有色_hurst_value_x_mfi_index,0.0027863285545629756
f_有色_hurst_value_x_oi_chg,-0.012736509075736101
f_有色_hurst_value_x_pv_oi_diff,-0.011286553866396659
f_有色_hurst_value_x_pv_oi_efficiency,0.02362950960030698
f_有色_hurst_value_x_pv_oi_momentum,0.004892020853847506
f_有色_hurst_value_x_pv_oi_vol_ratio,0.013930497546249684
f_有色_hurst_value_x_pv_skew_ma5,-0.036198774746931346
f_有色_hurst_value_x_pv_wad,-0.037428854325410994
f_有色_hurst_value_x_v_skew_ma5,-0.03622951509029948
f_有色_hurst_value_x_vol_wsr,0.01919134458202132
f_有色_hurst_value_x_wad,0.012601685318090673
f_有色_hurst_value_x_wad_valid,-0.021210734764500312
f_有色_hurst_value_x_f_oi_hurst_20,-0.0053958125622704176
f_有色_hurst_value_x_f_oi_hurst_20_ts_z,0.013364748912178454
f_有色_kc_width_x_kc_width,-0.02848854709020783
f_有色_kc_width_x_ma5,-0.03292873296110763
f_有色_kc_width_x_mfi_index,-0.029086289440417516
f_有色_kc_width_x_oi_chg,0.0015722994521608956
f_有色_kc_width_x_pv_oi_diff,-0.0294408464748747
f_有色_kc_width_x_pv_oi_efficiency,0.02087761895481437
f_有色_kc_width_x_pv_oi_momentum,-0.03865113924929431
f_有色_kc_width_x_pv_oi_vol_ratio,-0.0826075748594468
f_有色_kc_width_x_pv_skew_ma5,-0.06333108530377286
f_有色_kc_width_x_pv_wad,0.006366313325522959
f_有色_kc_width_x_v_skew_ma5,-0.06694273034708462
f_有色_kc_width_x_vol_wsr,-0.05948731166959408
f_有色_kc_width_x_wad,0.044956621849274285
f_有色_kc_width_x_wad_valid,-0.049116435464143474
f_有色_kc_width_x_f_oi_hurst_20,-0.053219402396185
f_有色_kc_width_x_f_oi_hurst_20_ts_z,-0.026787491366074903
f_有色_ma5_x_ma5,0.053550427983308474
f_有色_ma5_x_mfi_index,0.015776233525388515
f_有色_ma5_x_oi_chg,0.005044078049069169
f_有色_ma5_x_pv_oi_diff,0.03837699031968198
f_有色_ma5_x_pv_oi_efficiency,0.07357105599301215
f_有色_ma5_x_pv_oi_momentum,0.012139738635309098
f_有色_ma5_x_pv_oi_vol_ratio,-0.002883544595098968
f_有色_ma5_x_pv_skew_ma5,0.008728867777467555
f_有色_ma5_x_pv_wad,0.0399332909483926
f_有色_ma5_x_v_skew_ma5,0.008465323792904609
f_有色_ma5_x_vol_wsr,0.0032950015533300177
f_有色_ma5_x_wad,0.07875638767317462
f_有色_ma5_x_wad_valid,0.07392234887766713
f_有色_ma5_x_f_oi_hurst_20,-0.017115119158755198
f_有色_ma5_x_f_oi_hurst_20_ts_z,-0.008186620491401567
f_有色_mfi_index_x_mfi_index,-0.05155912966490563
f_有色_mfi_index_x_oi_chg,0.020474420221372903
f_有色_mfi_index_x_pv_oi_diff,0.03556697404798182
f_有色_mfi_index_x_pv_oi_efficiency,0.030524306124616624
f_有色_mfi_index_x_pv_oi_momentum,0.03668793725027786
f_有色_mfi_index_x_pv_oi_vol_ratio,0.02271986421515802
f_有色_mfi_index_x_pv_skew_ma5,0.024356556709183838
f_有色_mfi_index_x_pv_wad,0.013138589346539824
f_有色_mfi_index_x_v_skew_ma5,0.02379594358885217
f_有色_mfi_index_x_vol_wsr,0.0024108319385079415
f_有色_mfi_index_x_wad,0.06701466424466661
f_有色_mfi_index_x_wad_valid,0.008353089967255067
f_有色_mfi_index_x_f_oi_hurst_20,0.015112631697100122
f_有色_mfi_index_x_f_oi_hurst_20_ts_z,0.010252203084314944
f_有色_oi_chg_x_oi_chg,-0.0018715861454163347
f_有色_oi_chg_x_pv_oi_diff,-0.0010956839999594313
f_有色_oi_chg_x_pv_oi_efficiency,0.008609707420634353
f_有色_oi_chg_x_pv_oi_momentum,-0.0026150670828446972
f_有色_oi_chg_x_pv_oi_vol_ratio,0.032559162608481226
f_有色_oi_chg_x_pv_skew_ma5,0.005137773812974218
f_有色_oi_chg_x_pv_wad,0.01821841168393001
f_有色_oi_chg_x_v_skew_ma5,0.003161601535995994
f_有色_oi_chg_x_vol_wsr,-0.0027453823660639897
f_有色_oi_chg_x_wad,-0.006038863819045362
f_有色_oi_chg_x_wad_valid,0.004573485164345663
f_有色_oi_chg_x_f_oi_hurst_20,-0.05125319642133118
f_有色_oi_chg_x_f_oi_hurst_20_ts_z,-0.05288496264905363
f_有色_pv_oi_diff_x_pv_oi_diff,0.0033395455897015348
f_有色_pv_oi_diff_x_pv_oi_efficiency,0.05605814548681501
f_有色_pv_oi_diff_x_pv_oi_momentum,0.003591664778438614
f_有色_pv_oi_diff_x_pv_oi_vol_ratio,-0.007335105688639132
f_有色_pv_oi_diff_x_pv_skew_ma5,0.02445965774351879
f_有色_pv_oi_diff_x_pv_wad,0.05010410202022859
f_有色_pv_oi_diff_x_v_skew_ma5,0.02184328937373643
f_有色_pv_oi_diff_x_vol_wsr,0.010386085775159015
f_有色_pv_oi_diff_x_wad,0.08744601184700095
f_有色_pv_oi_diff_x_wad_valid,0.02341672012356913
f_有色_pv_oi_diff_x_f_oi_hurst_20,-0.024426358929893293
f_有色_pv_oi_diff_x_f_oi_hurst_20_ts_z,-0.01066350251890788
f_有色_pv_oi_efficiency_x_pv_oi_efficiency,0.07659808328147436
f_有色_pv_oi_efficiency_x_pv_oi_momentum,0.06051958666367062
f_有色_pv_oi_efficiency_x_pv_oi_vol_ratio,0.03529396487400564
f_有色_pv_oi_efficiency_x_pv_skew_ma5,0.04114198707031258
f_有色_pv_oi_efficiency_x_pv_wad,0.045593868981676125
f_有色_pv_oi_efficiency_x_v_skew_ma5,0.04102943097020213
