factor,ICIR,is_timeseries
f_农产品_kc_width_raw_x_volnorm,0.02242096323983392,False
f_农产品_ma5_vol_norm,-0.0798355263578659,False
f_农产品_ma5_raw_x_volnorm,0.0792307526995327,False
f_农产品_mfi_index_vol_norm,-0.015000805663534116,False
f_农产品_momentum_5_vol_norm,-0.04774138976378138,False
f_化工_bias_diff_div_bias_diff,-0.025625987612367392,False
f_化工_bias_diff_x_f_relative_rsi_diff,0.009943956627285255,False
f_化工_bias_diff_logx_f_relative_rsi_diff,0.08025342408837141,False
f_化工_bias_diff_x_hurst_strength,0.1439012420311599,False
f_化工_bias_diff_cube,-0.03022783627100537,False
f_化工_bias_diff_div_f_relative_rsi_diff,-0.040262259247394495,False
f_化工_bias_diff_x_hurst_signal_long,-0.037767090633964474,False
f_化工_bias_diff_x_hurst_signal_short,0.02001147791231048,False
f_化工_f_relative_rsi_diff_sq,0.08864756151868042,False
f_化工_bias_diff_rank_x_bias_diff_rank,-0.040660394976479886,False
f_化工_bias_diff_rank_x_f_relative_rsi_diff_rank,0.00985436779574219,False
f_化工_bias_diff_rank_x_hurst_signal_long_rank,-0.04434725861011787,False
f_化工_bias_diff_rank_x_hurst_signal_short_rank,-0.04387302588988853,False
f_化工_bias_diff_rank_x_hurst_strength_rank,0.09791382110208253,False
f_化工_bias_diff_rank_x_hurst_value_rank,-0.09691433992606255,False
f_化工_bias_diff_rank_x_kc_width_rank,-0.07925772841953757,False
f_化工_bias_diff_rank_x_ma5_rank,-0.050933043007827014,False
f_化工_bias_diff_rank_x_mfi_index_rank,-0.02693909830564015,False
f_化工_bias_diff_rank_x_momentum_5_rank,-0.009546711495362901,False
f_化工_bias_diff_rank_x_oi_chg_rank,-0.03293905722916026,False
f_化工_bias_diff_rank_x_pv_oi_efficiency_rank,-0.030208375093254636,False
f_化工_bias_diff_rank_x_pv_oi_momentum_rank,-0.016928823792501987,False
f_化工_bias_diff_rank_x_pv_oi_vol_ratio_rank,0.03421672067223991,False
f_化工_bias_diff_rank_x_pv_skew_ma5_rank,-0.050598487118868156,False
f_化工_bias_diff_rank_x_pv_wad_rank,-0.05594703653735554,False
f_化工_bias_diff_rank_x_v_skew_ma5_rank,-0.04322434035506354,False
f_化工_bias_diff_rank_x_vol_wsr_rank,-0.01297348062214842,False
f_化工_bias_diff_rank_x_wad_rank,-0.0680165536631422,False
f_化工_bias_diff_vol_norm,-0.03372029774479154,False
f_化工_f_relative_rsi_diff_vol_norm,0.09056957753211815,False
f_化工_f_relative_rsi_diff_raw_x_volnorm,0.08560364990736123,False
f_化工_hurst_signal_long_vol_norm,-0.08935217028351441,False
f_化工_hurst_signal_long_raw_x_volnorm,-0.08681457918460378,False
f_化工_hurst_signal_short_vol_norm,0.012608256962456493,False
f_化工_hurst_signal_short_raw_x_volnorm,0.019791656618720958,False
f_化工_hurst_strength_vol_norm,0.1368608127334358,False
f_化工_hurst_strength_raw_x_volnorm,0.07444452877035915,False
f_化工_hurst_value_vol_norm,-0.12625145192080522,False
f_化工_hurst_value_raw_x_volnorm,0.06347781641343432,False
f_化工_kc_width_vol_norm,-0.05018193043117569,False
f_化工_ma5_vol_norm,-0.02931400023710191,False
f_化工_ma5_raw_x_volnorm,0.020922746930565006,False
f_化工_mfi_index_vol_norm,-0.015109853358827512,False
f_化工_mfi_index_raw_x_volnorm,0.09239609875872402,False
f_化工_momentum_5_vol_norm,0.0012238171424708935,False
f_有色_bias_diff_div_bias_diff,-0.02761202985132976,False
f_有色_bias_diff_x_f_relative_rsi_diff,-0.10798336598539797,False
f_有色_bias_diff_logx_f_relative_rsi_diff,-0.08963192809483814,False
f_有色_bias_diff_x_hurst_strength,-0.07035790409315547,False
f_有色_bias_diff_cube,-0.02717767337908434,False
f_有色_bias_diff_div_f_relative_rsi_diff,-0.04445462827839558,False
f_有色_bias_diff_x_hurst_signal_long,0.009274576917559193,False
f_有色_bias_diff_x_hurst_signal_short,-0.021842518104059645,False
f_有色_f_relative_rsi_diff_sq,-0.004041242006657908,False
f_有色_bias_diff_rank_x_bias_diff_rank,-0.05257149893887137,False
f_有色_bias_diff_rank_x_f_relative_rsi_diff_rank,-0.10416276074390851,False
f_有色_bias_diff_rank_x_hurst_signal_long_rank,-0.012686160068978521,False
f_有色_bias_diff_rank_x_hurst_signal_short_rank,-0.027864101062794,False
f_有色_bias_diff_rank_x_hurst_strength_rank,0.00376758529945009,False
f_有色_bias_diff_rank_x_hurst_value_rank,-0.015956224536253786,False
f_有色_bias_diff_rank_x_kc_width_rank,-0.06374909836980756,False
f_有色_bias_diff_rank_x_ma5_rank,0.03115142996683213,False
f_有色_bias_diff_rank_x_mfi_index_rank,-0.04023176383169911,False
f_有色_bias_diff_rank_x_momentum_5_rank,-0.052373554396884965,False
f_有色_bias_diff_rank_x_oi_chg_rank,0.006275228606331516,False
f_有色_bias_diff_rank_x_pv_oi_efficiency_rank,0.02078625428388107,False
f_有色_bias_diff_rank_x_pv_oi_momentum_rank,0.008710638678370802,False
f_有色_bias_diff_rank_x_pv_oi_vol_ratio_rank,-0.008574840947674724,False
f_有色_bias_diff_rank_x_pv_skew_ma5_rank,-0.020139590465818893,False
f_有色_bias_diff_rank_x_pv_wad_rank,-0.005880656051639291,False
f_有色_bias_diff_rank_x_v_skew_ma5_rank,-0.04004216369473282,False
f_有色_bias_diff_rank_x_vol_wsr_rank,-0.09339507779152646,False
f_有色_bias_diff_rank_x_wad_rank,0.011784262637197443,False
f_有色_bias_diff_vol_norm,-0.03269755005203013,False
f_有色_bias_diff_raw_x_volnorm,-0.10699239601293911,False
f_有色_f_relative_rsi_diff_vol_norm,-0.09993256266055814,False
f_有色_f_relative_rsi_diff_raw_x_volnorm,-0.012796498469164823,False
f_有色_hurst_signal_long_vol_norm,0.0733567906226561,False
f_有色_hurst_signal_long_raw_x_volnorm,0.08750416416039818,False
f_有色_hurst_signal_short_vol_norm,0.06880532467101046,False
f_有色_hurst_signal_short_raw_x_volnorm,0.07666953515126039,False
f_有色_hurst_strength_vol_norm,0.060403767273877605,False
f_有色_hurst_strength_raw_x_volnorm,-0.06187243573097051,False
f_有色_hurst_value_vol_norm,-0.02246919322962453,False
f_有色_hurst_value_raw_x_volnorm,0.030057231952925187,False
f_有色_kc_width_vol_norm,-0.045359390142431934,False
f_有色_kc_width_raw_x_volnorm,-0.030772315712815735,False
f_有色_ma5_vol_norm,0.0811667840547424,False
f_有色_ma5_raw_x_volnorm,0.07334060974471297,False
f_有色_mfi_index_vol_norm,0.009480540516339333,False
f_有色_momentum_5_vol_norm,-0.04715083738621776,False
f_油脂_bias_diff_div_bias_diff,,False
f_油脂_bias_diff_x_f_relative_rsi_diff,,False
f_油脂_bias_diff_logx_f_relative_rsi_diff,,False
f_油脂_bias_diff_x_hurst_strength,,False
f_油脂_bias_diff_cube,,False
f_油脂_bias_diff_div_f_relative_rsi_diff,,False
f_油脂_bias_diff_x_hurst_signal_long,,False
f_油脂_bias_diff_x_hurst_signal_short,,False
f_油脂_f_relative_rsi_diff_sq,,False
f_油脂_bias_diff_rank_x_bias_diff_rank,,False
f_油脂_bias_diff_rank_x_f_relative_rsi_diff_rank,,False
f_油脂_bias_diff_rank_x_hurst_signal_long_rank,,False
f_油脂_bias_diff_rank_x_hurst_signal_short_rank,,False
f_油脂_bias_diff_rank_x_hurst_strength_rank,,False
f_油脂_bias_diff_rank_x_hurst_value_rank,,False
f_油脂_bias_diff_rank_x_kc_width_rank,,False
f_油脂_bias_diff_rank_x_ma5_rank,,False
f_油脂_bias_diff_rank_x_mfi_index_rank,,False
f_油脂_bias_diff_rank_x_momentum_5_rank,,False
f_油脂_bias_diff_rank_x_oi_chg_rank,,False
f_油脂_bias_diff_rank_x_pv_oi_efficiency_rank,,False
f_油脂_bias_diff_rank_x_pv_oi_momentum_rank,,False
f_油脂_bias_diff_rank_x_pv_oi_vol_ratio_rank,,False
f_油脂_bias_diff_rank_x_pv_skew_ma5_rank,,False
f_油脂_bias_diff_rank_x_pv_wad_rank,,False
f_油脂_bias_diff_rank_x_v_skew_ma5_rank,,False
f_油脂_bias_diff_rank_x_vol_wsr_rank,,False
f_油脂_bias_diff_rank_x_wad_rank,,False
f_油脂_bias_diff_vol_norm,,False
f_油脂_bias_diff_raw_x_volnorm,,False
f_油脂_f_relative_rsi_diff_vol_norm,,False
f_油脂_f_relative_rsi_diff_raw_x_volnorm,,False
f_油脂_hurst_signal_long_vol_norm,,False
f_油脂_hurst_signal_long_raw_x_volnorm,,False
f_油脂_hurst_signal_short_vol_norm,,False
f_油脂_hurst_signal_short_raw_x_volnorm,,False
f_油脂_hurst_strength_vol_norm,,False
f_油脂_hurst_strength_raw_x_volnorm,,False
f_油脂_hurst_value_vol_norm,,False
f_油脂_hurst_value_raw_x_volnorm,,False
f_油脂_kc_width_vol_norm,,False
f_油脂_kc_width_raw_x_volnorm,,False
f_油脂_ma5_vol_norm,,False
f_油脂_ma5_raw_x_volnorm,,False
f_油脂_mfi_index_vol_norm,,False
f_油脂_mfi_index_raw_x_volnorm,,False
f_油脂_momentum_5_vol_norm,,False
f_能源_bias_diff_div_bias_diff,,False
f_能源_bias_diff_x_f_relative_rsi_diff,,False
f_能源_bias_diff_logx_f_relative_rsi_diff,,False
f_能源_bias_diff_x_hurst_strength,,False
f_能源_bias_diff_cube,,False
f_能源_bias_diff_div_f_relative_rsi_diff,,False
f_能源_bias_diff_x_hurst_signal_long,,False
f_能源_bias_diff_x_hurst_signal_short,,False
f_能源_f_relative_rsi_diff_sq,,False
f_能源_bias_diff_rank_x_bias_diff_rank,,False
f_能源_bias_diff_rank_x_f_relative_rsi_diff_rank,,False
f_能源_bias_diff_rank_x_hurst_signal_long_rank,,False
f_能源_bias_diff_rank_x_hurst_signal_short_rank,,False
f_能源_bias_diff_rank_x_hurst_strength_rank,,False
f_能源_bias_diff_rank_x_hurst_value_rank,,False
f_能源_bias_diff_rank_x_kc_width_rank,,False
f_能源_bias_diff_rank_x_ma5_rank,,False
f_能源_bias_diff_rank_x_mfi_index_rank,,False
f_能源_bias_diff_rank_x_momentum_5_rank,,False
f_能源_bias_diff_rank_x_oi_chg_rank,,False
f_能源_bias_diff_rank_x_pv_oi_efficiency_rank,,False
f_能源_bias_diff_rank_x_pv_oi_momentum_rank,,False
f_能源_bias_diff_rank_x_pv_oi_vol_ratio_rank,,False
f_能源_bias_diff_rank_x_pv_skew_ma5_rank,,False
f_能源_bias_diff_rank_x_pv_wad_rank,,False
f_能源_bias_diff_rank_x_v_skew_ma5_rank,,False
f_能源_bias_diff_rank_x_vol_wsr_rank,,False
f_能源_bias_diff_rank_x_wad_rank,,False
f_能源_bias_diff_vol_norm,,False
f_能源_bias_diff_raw_x_volnorm,,False
f_能源_f_relative_rsi_diff_vol_norm,,False
f_能源_f_relative_rsi_diff_raw_x_volnorm,,False
f_能源_hurst_signal_long_vol_norm,,False
f_能源_hurst_signal_long_raw_x_volnorm,,False
f_能源_hurst_signal_short_vol_norm,,False
f_能源_hurst_signal_short_raw_x_volnorm,,False
f_能源_hurst_strength_vol_norm,,False
f_能源_hurst_strength_raw_x_volnorm,,False
f_能源_hurst_value_vol_norm,,False
f_能源_hurst_value_raw_x_volnorm,,False
f_能源_kc_width_vol_norm,,False
