trade_date,基准_全市场平均,精选全板块多空对冲策略,最优因子暴露组(G4),最差因子暴露组(G0)
2022-12-28,22.022627,3200.0264,62.335693,0.008910211
2022-12-29,22.433481,3258.0605,63.51598,0.008917329
2022-12-30,22.661346,3271.2927,63.857265,0.008929027
2023-01-03,22.720846,3286.2463,63.917686,0.008896659
2023-01-04,22.988298,3296.4836,64.588005,0.008962246
2023-01-05,23.28231,3303.7056,65.370384,0.009051174
2023-01-06,23.412642,3296.187,65.58151,0.009101005
2023-01-09,23.482513,3238.0615,65.56937,0.009259808
2023-01-10,23.725414,3158.5774,65.42354,0.009466512
2023-01-11,23.8022,3044.1653,65.04927,0.00975526
2023-01-12,23.877554,2953.845,64.8301,0.01001183
2023-01-13,23.695345,2823.9155,64.14772,0.010346835
2023-01-16,23.819386,2758.4678,64.615395,0.0106620705
2023-01-17,24.054268,2699.372,65.08236,0.0109675415
2023-01-18,24.02575,2608.3884,64.14824,0.011179793
2023-01-19,23.90983,2545.2043,63.48961,0.011335819
2023-01-20,23.693329,2501.2546,62.786434,0.011406013
2023-01-30,23.313314,2457.482,61.967804,0.011456905
2023-01-31,22.984388,2460.0652,61.697845,0.011394951
2023-02-01,22.817368,2463.624,61.243015,0.011294464
2023-02-02,22.841484,2452.3228,61.201794,0.011338673
2023-02-03,22.886406,2440.5852,60.754158,0.01131001
2023-02-06,22.867716,2463.14,60.288403,0.011118784
2023-02-07,22.979416,2498.0735,60.349873,0.010972427
2023-02-08,22.888062,2535.9084,60.230732,0.010784581
2023-02-09,22.795506,2585.9697,60.280254,0.010580549
2023-02-10,22.593163,2653.678,60.014603,0.010256891
2023-02-13,22.499496,2785.257,60.311043,0.00979898
2023-02-14,22.153711,2866.1277,59.756607,0.009424384
2023-02-15,21.767036,2997.2979,59.318962,0.008924048
2023-02-16,20.938835,3092.1294,57.36441,0.008347654
2023-02-17,20.250008,3212.9194,56.23435,0.007857118
2023-02-20,19.243643,3299.007,53.863407,0.007315322
2023-02-21,18.158373,3378.4065,50.737747,0.0067147557
2023-02-22,17.1233,3470.4163,47.960384,0.0061643184
2023-02-23,16.085632,3624.3525,46.23492,0.005669117
2023-02-24,15.283402,3662.2231,43.55822,0.0052816765
2023-02-27,14.608118,3782.2449,42.3314,0.004959822
2023-02-28,14.048011,3874.8555,40.976593,0.00467964
2023-03-01,13.403612,3976.4038,39.393288,0.0043761823
2023-03-02,12.858562,4053.287,37.509735,0.0040823263
2023-03-03,12.276442,4132.9087,35.693325,0.0038044476
2023-03-06,11.824941,4196.8364,34.10692,0.00357651
2023-03-07,11.297574,4262.555,32.436268,0.0033453172
2023-03-08,10.740981,4364.805,30.889423,0.0031055359
2023-03-09,10.309141,4356.936,29.501375,0.002971584
2023-03-10,9.9122,4412.1616,28.234802,0.0028063403
2023-03-13,9.5314245,4614.901,27.375755,0.0025920058
2023-03-14,9.19407,4696.314,26.373318,0.0024513663
2023-03-15,8.888918,4819.7754,25.682423,0.0023227045
2023-03-16,8.756071,4998.3716,25.78591,0.0022459964
2023-03-17,8.700119,5064.1084,25.704788,0.0022093921
2023-03-20,8.764973,5118.7373,25.87817,0.002200461
2023-03-21,8.822846,5192.583,26.025959,0.0021812825
2023-03-22,8.821739,5178.666,25.957506,0.0021813917
2023-03-23,8.668023,5132.387,25.44548,0.0021578562
2023-03-24,8.434008,5194.1,24.764967,0.0020742002
2023-03-27,8.199018,5259.319,24.433252,0.002020373
2023-03-28,7.949076,5340.02,24.023075,0.0019554542
2023-03-29,7.71507,5457.6567,23.719925,0.0018877009
2023-03-30,7.5106516,5594.1943,23.587143,0.0018299078
2023-03-31,7.3103814,5922.0264,23.40549,0.0017085783
2023-04-03,7.117993,6055.2827,23.134962,0.0016503838
2023-04-04,7.0356383,6154.4688,23.18374,0.00162683
2023-04-06,6.964078,5978.1436,23.330082,0.0016837075
2023-04-07,6.825422,6172.601,23.130695,0.0016145502
2023-04-10,6.666477,6373.6455,22.869743,0.0015437489
2023-04-11,6.470098,6519.426,22.383316,0.0014756051
2023-04-12,6.3407617,6737.009,22.145561,0.0014106835
2023-04-13,6.1863422,6942.9062,21.724092,0.0013407222
2023-04-14,6.0454717,6986.4575,21.181082,0.0012987998
2023-04-17,5.8437347,6947.359,20.412498,0.0012589396
2023-04-18,5.563632,6924.4976,19.555626,0.0012102347
2023-04-19,5.2398686,6924.3857,18.482763,0.0011438582
2023-04-20,4.95974,6838.7817,17.37087,0.0010891868
2023-04-21,4.730002,6828.6016,16.414555,0.0010308453
2023-04-24,4.5104766,6801.067,15.3963375,0.0009710573
2023-04-25,4.336873,6881.338,14.874214,0.0009266655
2023-04-26,4.1644483,6936.781,14.308832,0.000883976
2023-04-27,3.9966917,7049.044,13.774525,0.00083666126
2023-04-28,3.779402,7121.1353,13.02383,0.00078250765
2023-05-04,3.6529722,7328.67,12.70148,0.000740335
2023-05-05,3.5540943,7481.7896,12.366717,0.0007053546
2023-05-08,3.4150085,7513.396,11.789824,0.0006694709
2023-05-09,3.3083115,7693.9927,11.487472,0.0006362103
2023-05-10,3.2130792,7827.041,11.122362,0.00060498784
2023-05-11,3.1642606,8111.711,10.975585,0.00057500065
2023-05-12,3.1494768,8264.548,10.858203,0.0005580173
2023-05-15,3.092376,8229.043,10.525693,0.00054332643
2023-05-16,3.0752015,8244.639,10.388953,0.00053523836
2023-05-17,3.0650766,8240.876,10.258754,0.00052877475
2023-05-18,3.0649128,8335.716,10.245324,0.00052199716
2023-05-19,3.1093094,8582.438,10.478661,0.0005184354
2023-05-22,3.174868,8622.553,10.753159,0.00052959315
2023-05-23,3.2553608,8581.911,10.979828,0.0005432528
2023-05-24,3.3675025,8654.259,11.391312,0.00055903214
2023-05-25,3.4576657,8775.798,11.783888,0.000570447
2023-05-26,3.5487258,8986.083,12.268262,0.00058022613
2023-05-29,3.6315217,9201.265,12.747842,0.0005890137
2023-05-30,3.7335122,9638.598,13.372678,0.00058988854
2023-05-31,3.8818939,10129.517,14.184123,0.000595638
2023-06-01,4.024534,10542.346,14.974303,0.000604545
2023-06-02,4.138809,11025.805,15.642664,0.0006038045
2023-06-05,4.2649517,11503.71,16.30574,0.00060322764
2023-06-06,4.4227576,12227.738,17.340128,0.0006035283
2023-06-07,4.563604,12815.985,18.256853,0.0006064009
2023-06-08,4.6817484,13359.298,18.999603,0.000605364
2023-06-09,4.7993326,13793.026,19.748795,0.00060958066
2023-06-12,4.9637537,14671.738,20.969458,0.000608424
2023-06-13,5.1163235,15414.405,22.082115,0.0006099097
2023-06-14,5.265289,16406.98,23.302248,0.00060433615
2023-06-15,5.3542004,17201.537,24.14814,0.00059700734
2023-06-16,5.425763,17952.803,25.022509,0.00059255015
2023-06-19,5.5497885,18875.42,26.424313,0.000595294
2023-06-20,5.6950693,19653.04,27.835579,0.00060256285
2023-06-21,5.838216,20298.486,28.736988,0.00060228637
2023-06-26,6.042804,20546.738,29.733042,0.00061579625
2023-06-27,6.289103,20742.979,30.985733,0.00063585903
2023-06-28,6.5905485,20969.34,32.52779,0.0006605647
2023-06-29,6.907656,21027.908,33.83788,0.0006853246
2023-06-30,7.207019,20866.615,34.884056,0.0007117698
2023-07-03,7.440665,20435.63,35.605347,0.000741188
2023-07-04,7.735506,20199.338,36.81428,0.00077492435
2023-07-05,8.0322485,19815.326,37.988796,0.0008143794
2023-07-06,8.218462,19347.664,38.200626,0.00083814084
2023-07-07,8.508184,19313.77,39.749664,0.0008735959
2023-07-10,8.780522,19316.906,41.38957,0.000909495
2023-07-11,8.993693,18556.818,42.04232,0.0009596257
2023-07-12,9.271125,17961.844,43.208897,0.0010170208
2023-07-13,9.497208,17397.303,44.21374,0.0010726372
2023-07-14,9.671019,16687.932,44.673077,0.0011275173
2023-07-17,9.751915,16429.75,45.06177,0.0011547717
2023-07-18,9.845091,16311.439,45.333214,0.0011700434
2023-07-19,9.78246,16087.672,44.68619,0.001169395
2023-07-20,9.695388,15668.89,43.63985,0.0011724541
2023-07-21,9.634338,15442.84,42.98203,0.0011716953
2023-07-24,9.667559,15215.166,43.00153,0.0011895011
2023-07-25,9.5965605,15141.258,42.478573,0.0011808132
2023-07-26,9.505527,15036.009,41.83335,0.0011710854
2023-07-27,9.4226265,14968.085,41.370922,0.0011634305
2023-07-28,9.373316,14849.575,40.80582,0.0011567503
2023-07-31,9.244926,15068.894,40.094715,0.0011195076
2023-08-01,9.078361,15535.512,39.568718,0.0010701546
2023-08-02,8.9901,15694.439,39.21536,0.0010496503
2023-08-03,9.02957,15637.786,39.23334,0.0010539206
2023-08-04,9.127049,14693.09,38.44807,0.0010964945
2023-08-07,9.269257,13928.239,37.944084,0.0011391995
2023-08-08,9.429862,13761.168,37.551544,0.001141079
2023-08-09,9.5606,13158.145,36.815895,0.0011687276
2023-08-10,9.687778,12528.401,36.074238,0.0012011185
2023-08-11,9.710014,12524.821,35.87768,0.0011949171
2023-08-14,10.001815,12076.169,36.845394,0.0012699504
2023-08-15,10.270457,12344.818,38.31574,0.0012923771
2023-08-16,10.554688,12452.864,39.69062,0.0013274403
2023-08-17,10.878516,12661.289,40.826126,0.0013431995
2023-08-18,11.294086,12777.178,42.179893,0.0013754448
2023-08-21,11.625428,12793.014,43.122597,0.0014044807
2023-08-22,11.918263,13212.406,43.97599,0.0013862322
2023-08-23,12.219,14056.098,45.679092,0.001351399
2023-08-24,12.384093,14801.065,46.830616,0.0013138427
2023-08-25,12.582388,15559.262,48.082943,0.0012816745
2023-08-28,12.7645855,15996.975,48.947514,0.001268664
2023-08-29,12.857463,16576.285,49.373257,0.0012337557
2023-08-30,12.838873,17150.205,49.771976,0.0012010029
2023-08-31,12.813523,17932.732,50.67874,0.0011680841
2023-09-01,12.518147,18391.848,50.299812,0.0011294449
2023-09-04,12.073729,19159.271,48.669476,0.0010457092
2023-09-05,11.63375,19947.59,46.79217,0.00096234726
2023-09-06,11.267595,20265.408,44.78619,0.00090575864
2023-09-07,10.966247,19971.773,42.78889,0.0008784891
2023-09-08,10.833184,19837.209,41.93101,0.00086679513
2023-09-11,10.544686,19429.795,39.93467,0.00084332906
2023-09-12,10.201867,19174.41,38.02885,0.00081416726
2023-09-13,9.942549,18949.633,36.7171,0.00079562794
2023-09-14,9.560424,18992.154,34.927143,0.0007550559
2023-09-15,9.028564,18927.51,32.699654,0.000709472
2023-09-18,8.573362,18849.809,30.961683,0.0006746764
2023-09-19,8.23903,19132.553,29.985254,0.0006432793
2023-09-20,7.871387,19120.182,28.704868,0.00061622687
2023-09-21,7.6446857,19258.188,28.183065,0.0006005772
2023-09-22,7.4078646,19406.572,27.470387,0.0005807627
2023-09-25,7.1874995,19849.574,26.877346,0.0005549677
2023-09-26,7.0023713,20461.836,26.530622,0.0005306904
2023-09-27,6.845417,21096.332,26.26401,0.0005089014
2023-09-28,6.736105,21712.209,26.199186,0.0004927887
2023-10-09,6.7153206,22316.729,26.432966,0.00048346553
2023-10-10,6.7768836,23163.38,26.9495,0.0004745713
2023-10-11,6.8614664,24019.436,27.581963,0.0004681699
2023-10-12,6.856869,25323.982,27.990108,0.00044967033
2023-10-13,6.84821,26717.99,28.401108,0.00043152022
2023-10-16,6.8011494,27971.877,28.73549,0.00041634933
2023-10-17,6.8041377,29882.537,29.524742,0.00039934547
2023-10-18,6.8791304,31425.084,30.297739,0.0003891865
2023-10-19,6.9836564,33217.523,31.325876,0.0003801947
2023-10-20,7.1117826,34656.383,32.174034,0.00037401993
2023-10-23,7.3232613,35618.062,33.30895,0.00037683456
2023-10-24,7.4586663,35869.03,34.234753,0.00038465328
2023-10-25,7.506494,36854.895,34.69491,0.00037925123
2023-10-26,7.5363283,38168.395,35.412518,0.00037357898
2023-10-27,7.5529585,39586.445,36.033745,0.00036625314
2023-10-30,7.4850664,41705.277,36.31007,0.00034945837
2023-10-31,7.4450374,43739.83,36.52847,0.00033451236
2023-11-01,7.3877325,45673.887,36.499306,0.00031945406
2023-11-02,7.288349,48109.04,36.473858,0.0003021993
2023-11-03,7.0945067,51282.98,36.042416,0.0002786874
2023-11-06,6.8234673,55096.566,35.798195,0.00025607483
2023-11-07,6.515619,59305.242,34.996464,0.00023077895
2023-11-08,6.217529,64290.61,34.483803,0.00020799837
2023-11-09,5.9859548,68458.05,33.605816,0.00018921972
2023-11-10,5.823315,72636.7,33.008995,0.00017430935
2023-11-13,5.6161227,77404.586,32.617023,0.0001607978
2023-11-14,5.415392,78527.81,32.24358,0.00015662343
2023-11-15,5.148235,78616.23,30.965345,0.00015023806
2023-11-16,4.883646,77760.83,29.59613,0.00014522958
2023-11-17,4.6529245,78253.99,28.809755,0.00014044975
2023-11-20,4.404427,83167.95,27.990623,0.00012763686
2023-11-21,4.186604,87002.0,27.26392,0.00011843903
2023-11-22,4.0094476,89320.77,26.8607,0.00011353075
2023-11-23,3.8731942,90903.11,26.617413,0.00011049123
2023-11-24,3.7510414,92188.72,26.342455,0.00010778722
2023-11-27,3.6592703,94286.73,26.49441,0.00010595598
2023-11-28,3.5765033,93441.375,26.076517,0.00010523472
2023-11-29,3.5352852,94819.24,25.913563,0.000103025326
2023-11-30,3.4993608,97654.62,25.981045,0.000100212856
2023-12-01,3.4837713,101609.914,26.364656,9.763359e-05
2023-12-04,3.4980597,103591.445,26.675484,9.6880656e-05
2023-12-05,3.5616262,104711.98,27.236143,9.7868935e-05
2023-12-06,3.5920808,106595.92,27.513554,9.710494e-05
2023-12-07,3.5725443,109777.15,27.585495,9.446087e-05
2023-12-08,3.4520178,112691.305,26.98778,8.990654e-05
2023-12-11,3.363454,114303.35,26.479824,8.692824e-05
2023-12-12,3.2402403,116686.24,25.7291,8.265155e-05
2023-12-13,3.1865585,118794.15,25.505194,8.0439204e-05
2023-12-14,3.1123736,121142.12,25.156736,7.7750345e-05
2023-12-15,3.0426707,122687.914,24.810959,7.5689575e-05
2023-12-18,2.9932747,123633.086,24.432255,7.3951174e-05
2023-12-19,2.9262123,123967.555,23.91012,7.2170726e-05
2023-12-20,2.8661432,123880.48,23.338728,7.049672e-05
2023-12-21,2.791105,123048.32,22.492702,6.8414774e-05
2023-12-22,2.6873713,122319.82,21.574713,6.602763e-05
2023-12-25,2.6029894,120502.055,20.75597,6.450315e-05
2023-12-26,2.5438251,119179.31,20.226042,6.356434e-05
2023-12-27,2.4838085,117391.31,19.66852,6.276584e-05
2023-12-28,2.4117534,115741.49,19.027449,6.160217e-05
2023-12-29,2.3417788,113680.234,18.34743,6.0497663e-05
2024-01-02,2.2495413,112348.58,17.675085,5.898939e-05
2024-01-03,2.1483984,111835.445,17.016293,5.706014e-05
2024-01-04,2.0670679,111680.49,16.437708,5.5199052e-05
2024-01-05,1.9915143,112380.484,15.972417,5.3290594e-05
2024-01-08,1.9331689,113752.555,15.661964,5.160416e-05
2024-01-09,1.8824977,117307.54,15.464333,4.934026e-05
2024-01-10,1.8496888,120516.82,15.331224,4.756572e-05
2024-01-11,1.8161103,122957.21,15.169968,4.6102243e-05
2024-01-12,1.7879058,123168.18,14.948502,4.5350098e-05
2024-01-15,1.756635,124219.67,14.809085,4.453999e-05
2024-01-16,1.737742,126664.914,14.771653,4.3550648e-05
2024-01-17,1.7452395,129166.195,14.954958,4.323107e-05
2024-01-18,1.7503335,131577.44,15.077789,4.2779124e-05
2024-01-19,1.7420546,135214.44,15.116398,4.1706186e-05
2024-01-22,1.7697817,139197.17,15.468759,4.144989e-05
2024-01-23,1.774032,143251.77,15.632574,4.0681476e-05
2024-01-24,1.7768443,147932.88,15.791206,3.9764927e-05
2024-01-25,1.779139,152209.88,15.793924,3.8622104e-05
2024-01-26,1.7946241,153666.69,15.84661,3.8381284e-05
2024-01-29,1.8056539,154244.81,15.939075,3.8460843e-05
2024-01-30,1.8328629,154215.42,16.122423,3.8910584e-05
2024-01-31,1.8690914,154101.7,16.333727,3.9449245e-05
2024-02-01,1.9226663,154750.97,16.710491,4.0193005e-05
2024-02-02,1.9758631,155337.83,17.11113,4.100422e-05
2024-02-05,2.0464592,156457.1,17.537292,4.1730003e-05
2024-02-06,2.1069388,161550.31,17.968658,4.1397987e-05
2024-02-07,2.1612406,167821.55,18.348064,4.0665065e-05
2024-02-08,2.2025304,177945.17,18.882421,3.9396295e-05
2024-02-19,2.2592304,189294.67,19.66149,3.8509006e-05
2024-02-20,2.3296337,198834.47,20.424322,3.806237e-05
2024-02-21,2.3817506,209949.05,21.540766,3.8015318e-05
2024-02-22,2.4322853,221844.1,22.66682,3.784876e-05
2024-02-23,2.4560456,229858.52,23.121172,3.7240094e-05
2024-02-26,2.4757934,235990.97,23.47171,3.681115e-05
2024-02-27,2.4534495,238955.69,23.24542,3.5993802e-05
2024-02-28,2.4301422,240678.53,23.190575,3.5649366e-05
2024-02-29,2.3885596,243550.94,23.097618,3.5081004e-05
2024-03-01,2.3354895,248483.6,23.053455,3.4303433e-05
2024-03-04,2.2969055,255430.4,23.190271,3.3548e-05
2024-03-05,2.2668505,262259.3,23.36916,3.2909884e-05
2024-03-06,2.2320404,269874.2,23.557537,3.221961e-05
2024-03-07,2.2310202,270884.9,24.011198,3.271941e-05
2024-03-08,2.2266414,270095.78,24.409786,3.3357876e-05
2024-03-11,2.2448156,265171.2,25.045687,3.483509e-05
2024-03-12,2.2661135,263339.34,25.630665,3.5889363e-05
2024-03-13,2.3081264,260241.39,26.239035,3.716344e-05
2024-03-14,2.3668284,251825.1,26.953993,3.937795e-05
2024-03-15,2.3958123,253389.94,27.243965,3.9556882e-05
2024-03-18,2.4283898,255108.33,27.456919,3.9597824e-05
2024-03-19,2.4722261,255851.48,27.624672,3.9724404e-05
2024-03-20,2.5155334,252733.86,28.08119,4.0864936e-05
2024-03-21,2.549482,256666.47,28.543726,4.0902174e-05
2024-03-22,2.5834382,262106.38,29.221182,4.1006046e-05
2024-03-25,2.6719768,268784.34,30.593088,4.1886484e-05
2024-03-26,2.776701,278984.8,32.279247,4.260548e-05
2024-03-27,2.9298723,289424.3,34.606476,4.4082917e-05
2024-03-28,3.100319,292393.9,36.601646,4.617213e-05
2024-03-29,3.2841077,297841.22,38.73432,4.800226e-05
2024-04-01,3.4910517,301690.1,41.21734,5.045908e-05
2024-04-02,3.7382896,305503.78,44.034084,5.3269534e-05
2024-04-03,3.9646134,300991.6,46.435966,5.6961948e-05
2024-04-08,4.1542807,296441.16,48.27583,6.008003e-05
2024-04-09,4.326675,295076.56,49.773544,6.2220526e-05
2024-04-10,4.501752,290139.94,51.115902,6.4939515e-05
2024-04-11,4.6343,291465.1,52.239285,6.60701e-05
2024-04-12,4.7385507,289568.16,53.287632,6.7826004e-05
2024-04-15,4.8642797,290694.28,55.15843,6.994344e-05
2024-04-16,5.093376,292392.66,57.88445,7.299152e-05
2024-04-17,5.3437805,291964.22,60.75594,7.6719385e-05
2024-04-18,5.5706644,292991.03,63.25916,7.9610494e-05
2024-04-19,5.8380885,298730.72,66.6801,8.235612e-05
2024-04-22,6.047202,301750.78,69.33205,8.479893e-05
2024-04-23,6.344578,301959.8,72.914185,8.912144e-05
2024-04-24,6.5679593,296597.84,74.85823,9.308015e-05
2024-04-25,6.7899847,299816.53,78.94442,9.7150885e-05
2024-04-26,7.005749,302291.34,82.9307,0.00010125456
2024-04-29,7.170487,297839.78,86.2512,0.000106799824
2024-04-30,7.307695,299096.22,89.21542,0.00011001973
2024-05-06,7.2601514,303657.97,91.010315,0.00011055518
2024-05-07,7.1805153,308502.78,92.10667,0.00011012308
2024-05-08,7.111853,310494.75,92.470924,0.00010984754
2024-05-09,7.0770655,310365.88,92.9787,0.00011049632
2024-05-10,7.0419083,310925.2,93.435814,0.00011084043
2024-05-13,6.9201174,317250.03,92.466064,0.00010743533
2024-05-14,6.853917,316887.22,92.46993,0.00010756269
2024-05-15,6.735667,319074.44,91.90086,0.000106158324
2024-05-16,6.5885544,319970.97,89.9028,0.000103552
2024-05-17,6.2857957,322289.97,85.417336,9.763505e-05
2024-05-20,5.9378824,321946.6,80.234,9.1814334e-05
2024-05-21,5.645058,321569.75,75.87684,8.693576e-05
2024-05-22,5.3202777,315720.2,70.43335,8.228031e-05
2024-05-23,5.035554,317267.84,66.611626,7.741243e-05
2024-05-24,4.7097077,326509.75,62.74581,7.06648e-05
2024-05-27,4.4234447,334904.34,59.44569,6.513138e-05
2024-05-28,4.196888,335763.03,56.144283,6.134722e-05
2024-05-29,3.935123,338078.88,52.32881,5.6755045e-05
2024-05-30,3.7289577,345870.03,49.62074,5.250997e-05
2024-05-31,3.5643175,346885.9,46.73047,4.9297178e-05
2024-06-03,3.4704702,351336.34,45.34687,4.720512e-05
2024-06-04,3.391399,353698.72,43.979618,4.546443e-05
2024-06-05,3.3171644,358363.97,42.889183,4.373751e-05
2024-06-06,3.2062762,369389.88,41.307053,4.07784e-05
2024-06-07,3.0748315,377614.5,39.417324,3.800491e-05
2024-06-11,2.9816232,382575.75,38.123615,3.6258232e-05
2024-06-12,2.85278,388975.5,36.19249,3.3815064e-05
2024-06-13,2.77158,394539.1,34.85265,3.2079573e-05
2024-06-14,2.6783855,399919.6,33.43285,3.033526e-05
2024-06-17,2.6188798,407220.12,32.448116,2.8887995e-05
2024-06-18,2.563464,414083.7,31.689642,2.7725844e-05
2024-06-19,2.4864812,422344.97,30.77238,2.6370164e-05
2024-06-20,2.4208062,428187.84,29.92136,2.5276071e-05
2024-06-21,2.362363,431062.5,29.075994,2.4392257e-05
2024-06-24,2.30882,427684.3,28.176521,2.3828838e-05
2024-06-25,2.2266002,422573.16,26.76812,2.2922528e-05
2024-06-26,2.134776,421093.44,25.389292,2.1822054e-05
2024-06-27,2.0366282,412893.2,23.834183,2.0910396e-05
2024-06-28,1.9426446,406667.22,22.591711,2.0135649e-05
2024-07-01,1.8358214,401000.0,21.254047,1.9224015e-05
2024-07-02,1.7115722,395043.62,19.686415,1.8091661e-05
2024-07-03,1.6137167,388554.0,18.417877,1.7223088e-05
2024-07-04,1.5262411,382724.88,17.202074,1.6344537e-05
2024-07-05,1.4531571,375770.44,16.276527,1.5762125e-05
2024-07-08,1.3819292,361277.0,15.160488,1.52893e-05
2024-07-09,1.3050367,355342.72,14.16904,1.4540568e-05
2024-07-10,1.2448235,350649.2,13.376333,1.3919135e-05
2024-07-11,1.1695328,345770.38,12.501574,1.3202545e-05
2024-07-12,1.1129748,342333.8,11.82289,1.2617026e-05
2024-07-15,1.0575927,353007.06,11.289407,1.1654337e-05
2024-07-16,0.9952055,356322.47,10.778852,1.10178225e-05
2024-07-17,0.93247324,361544.6,10.026395,1.0087209e-05
2024-07-18,0.87747544,363456.5,9.389773,9.393383e-06
2024-07-19,0.8242704,370084.0,8.83029,8.6624e-06
2024-07-22,0.7804532,377485.75,8.422183,8.088803e-06
2024-07-23,0.7481589,386769.56,8.177218,7.6546e-06
2024-07-24,0.7236555,396739.38,8.024337,7.314176e-06
2024-07-25,0.7014243,407828.78,7.9080596,7.003749e-06
2024-07-26,0.671822,416827.88,7.660259,6.6297416e-06
2024-07-29,0.65627146,429316.5,7.5858645,6.3667208e-06
2024-07-30,0.64976656,430934.66,7.566076,6.3261145e-06
2024-07-31,0.6338983,439120.53,7.4942765,6.145913e-06
2024-08-01,0.621354,442001.56,7.417813,6.042884e-06
2024-08-02,0.6104545,450595.1,7.3879523,5.901071e-06
2024-08-05,0.59329855,468588.53,7.3473463,5.632992e-06
2024-08-06,0.58103806,483900.62,7.3163095,5.4251273e-06
2024-08-07,0.5629048,503390.2,7.250301,5.157679e-06
2024-08-08,0.5487179,525114.4,7.218313,4.9123405e-06
2024-08-09,0.5307779,551384.44,7.1978164,4.65264e-06
2024-08-12,0.51291215,576179.06,7.161864,4.420181e-06
2024-08-13,0.4967394,607516.44,7.138237,4.1651924e-06
2024-08-14,0.4910714,622286.1,7.2575197,4.133532e-06
2024-08-15,0.48384508,653192.8,7.3906746,4.0040727e-06
2024-08-16,0.4787112,684583.06,7.5163713,3.87975e-06
2024-08-19,0.47199267,718308.06,7.6279697,3.7462232e-06
2024-08-20,0.4695699,752571.3,7.8201346,3.6619037e-06
2024-08-21,0.45963022,776695.06,7.888324,3.5764515e-06
2024-08-22,0.45003754,800412.8,7.903318,3.474036e-06
2024-08-23,0.45409933,810560.7,8.087721,3.5110488e-06
2024-08-26,0.45336267,824176.7,8.187343,3.4953173e-06
2024-08-27,0.45723507,842804.4,8.421244,3.5161738e-06
2024-08-28,0.46865258,867107.06,8.853705,3.5953515e-06
2024-08-29,0.491813,896296.94,9.578981,3.7688421e-06
2024-08-30,0.50570124,918212.44,10.082555,3.874821e-06
2024-09-02,0.5277951,934921.3,10.794537,4.077931e-06
2024-09-03,0.5455397,969247.9,11.46885,4.182946e-06
2024-09-04,0.57324666,1.0206471e+06,12.329886,4.2751644e-06
2024-09-05,0.60664535,1.0861462e+06,13.509325,4.409758e-06
2024-09-06,0.63936424,1.1189001e+06,14.5824175,4.6270593e-06
2024-09-09,0.6757835,1.1568186e+06,15.526612,4.76985e-06
2024-09-10,0.70446765,1.1999418e+06,16.419512,4.8663455e-06
2024-09-11,0.7380561,1.2447624e+06,17.542494,5.017401e-06
2024-09-12,0.7715001,1.2595861e+06,18.317238,5.1792367e-06
2024-09-13,0.8044945,1.2827881e+06,19.266119,5.352132e-06
2024-09-18,0.83861333,1.3049386e+06,20.327505,5.5545675e-06
2024-09-19,0.8726153,1.3283142e+06,21.49499,5.7740867e-06
2024-09-20,0.91013336,1.3404202e+06,22.794064,6.070427e-06
2024-09-23,0.9677319,1.3461684e+06,24.681782,6.547125e-06
2024-09-24,1.0038575,1.2945411e+06,25.287468,6.95888e-06
2024-09-25,1.045612,1.2355939e+06,25.881903,7.4393365e-06
2024-09-26,1.0728873,1.1661359e+06,25.878374,7.856519e-06
2024-09-27,1.08295,1.0945788e+06,25.368732,8.183892e-06
2024-09-30,1.0605397,1.0352257e+06,24.26464,8.271481e-06
2024-10-08,1.0612845,985379.6,23.587519,8.438931e-06
2024-10-09,1.0653921,962160.94,23.66471,8.665396e-06
2024-10-10,1.0959039,916015.8,24.160368,9.262484e-06
2024-10-11,1.1193198,897438.75,24.430117,9.553745e-06
2024-10-14,1.1346095,837041.5,24.384058,1.0178697e-05
2024-10-15,1.1473913,784231.9,24.314339,1.0791776e-05
2024-10-16,1.1647027,749139.56,24.152006,1.1202628e-05
2024-10-17,1.1912205,697090.6,24.278591,1.20396835e-05
2024-10-18,1.1784948,691469.44,23.806929,1.1902874e-05
2024-10-21,1.1671461,692469.56,23.484251,1.1724327e-05
2024-10-22,1.1638712,690899.6,23.206469,1.1612226e-05
2024-10-23,1.1633152,676168.8,22.760233,1.1636522e-05
2024-10-24,1.1603922,662178.6,22.201872,1.1591815e-05
2024-10-25,1.1389552,639082.8,21.30729,1.15290495e-05
2024-10-28,1.1125576,629399.0,20.357946,1.1190069e-05
2024-10-29,1.0937618,615784.44,19.57406,1.1001245e-05
2024-10-30,1.0727127,600146.6,18.90881,1.090673e-05
2024-10-31,1.0502365,589302.75,18.297167,1.0751e-05
2024-11-01,1.0356789,581552.0,17.833586,1.0620012e-05
2024-11-04,1.0172541,575064.5,17.494053,1.0536291e-05
2024-11-05,0.9969649,556219.2,16.730824,1.0421896e-05
2024-11-06,0.97576433,544287.0,16.134817,1.0274208e-05
2024-11-07,0.93498087,524398.2,15.099736,9.9905255e-06
2024-11-08,0.9057922,501960.38,14.19506,9.819431e-06
2024-11-11,0.8768625,491359.88,13.561096,9.588256e-06
2024-11-12,0.85990363,485856.66,13.145713,9.401951e-06
2024-11-13,0.8467341,483139.0,12.823559,9.224133e-06
2024-11-14,0.8458985,478704.53,12.761017,9.263808e-06
2024-11-15,0.8499455,467193.7,12.513289,9.306728e-06
2024-11-18,0.8470887,470542.9,12.450926,9.193628e-06
2024-11-19,0.83417886,489137.6,12.584723,8.929114e-06
